City_ID,City,Country,Lat,Long,Max Temp,Humidity,Clouds,Wind,Current Descrption
469,Hope Mills,US,34.9704,-78.9453,75.6,52,0,14.97,clear sky
470,Anadyr,RU,64.75,177.4833,-5.3,71,0,8.95,clear sky
471,Córdoba,AR,-31.4135,-64.1811,84.76,44,20,14.97,few clouds
472,Ulladulla,AU,-35.35,150.4667,61.77,87,100,7.29,overcast clouds
473,Okhotsk,RU,59.3833,143.3,13.26,81,100,10.51,overcast clouds
474,Kailua,US,21.4022,-157.7394,82.38,70,99,8.01,overcast clouds
475,Vanimo,PG,-2.6741,141.3028,77.34,83,100,5.06,overcast clouds
476,Kabo,CF,7.6994,18.629,79.03,65,100,5.39,overcast clouds
477,Bilma,NE,18.6853,12.9164,90.12,6,5,7.4,clear sky
478,Harar,ET,9.3094,42.1258,67.35,42,53,3.18,broken clouds
479,Pitimbu,BR,-7.4706,-34.8086,81.19,75,100,12.01,overcast clouds
480,Abéché,TD,13.8292,20.8324,86.81,12,0,4.97,clear sky
481,Baykit,RU,61.67,96.37,25.27,98,100,2.59,overcast clouds
482,Berdigestyakh,RU,62.0989,126.6992,1.2,95,100,7.72,overcast clouds
483,Khandela,IN,27.6,75.5,75.97,9,62,4.36,broken clouds
484,Pontes e Lacerda,BR,-15.2261,-59.3353,82.85,74,22,3.65,few clouds
485,Angra dos Reis,BR,-23.0067,-44.3181,76.37,92,99,5.21,overcast clouds
486,Progreso,MX,21.2833,-89.6667,98.71,43,4,6.17,clear sky
487,Ust-Nera,RU,64.5667,143.2,-16.37,100,94,4.97,overcast clouds
488,Pleasant Point,NZ,-44.2667,171.1333,59.29,95,100,5.68,light rain
489,Goldsboro,US,35.3849,-77.9928,77.14,41,100,12.66,overcast clouds
490,Kedrovyy,RU,56.1667,91.8167,32.41,97,100,6.38,overcast clouds
491,Boguchany,RU,58.3814,97.4531,34.36,99,100,2.68,overcast clouds
492,Kaeo,NZ,-35.1,173.7833,68.32,97,100,6.71,overcast clouds
493,Mildura,AU,-34.2,142.15,66.16,48,100,6.91,overcast clouds
494,Hurghada,EG,27.2574,33.8129,84.24,7,0,9.22,clear sky
495,Goderich,CA,43.7501,-81.7165,42.91,81,65,8.05,broken clouds
496,Dinguiraye,GN,11.3,-10.7167,93.9,15,91,1.01,overcast clouds
497,Gusau,NG,12.1628,6.6614,92.79,19,98,4.45,overcast clouds
498,Prachuap Khiri Khan,TH,12.2167,99.75,80.69,71,100,2.44,overcast clouds
499,Berbera,SO,10.4396,45.0143,82.94,51,1,7.45,clear sky
500,Henties Bay,NA,-22.116,14.2845,61.86,78,0,10.36,clear sky
501,Zaozyornoye,UA,45.1582,33.2787,45.25,88,21,17.36,few clouds
502,Nueva Gerona,CU,21.8833,-82.8,86.31,60,0,18.84,clear sky
503,Puerto Baquerizo Moreno,EC,-0.9,-89.6,83.39,79,40,8.05,scattered clouds
504,Krasnosel'kup,RU,65.7,82.4667,34.29,99,100,24.56,overcast clouds
505,La Rochelle,FR,46.1667,-1.15,51.87,87,100,10.36,overcast clouds
506,Jiangyou,CN,31.7667,104.7167,55.9,85,100,3.11,light rain
507,La Baule-Escoublac,FR,47.2922,-2.364,48.7,93,40,5.75,scattered clouds
508,Palana,RU,59.1167,159.9667,20.82,94,99,10.25,overcast clouds
509,Pyshma,RU,56.9523,63.2513,30.88,77,73,16.02,broken clouds
510,Vidalia,US,32.2177,-82.4135,76.95,78,75,3.44,broken clouds
511,Glens Falls,US,43.3095,-73.644,60.3,41,0,5.99,clear sky
512,Lucea,JM,18.451,-78.1736,84.06,76,63,5.86,broken clouds
513,Chulym,RU,55.0997,80.9572,40.35,90,100,9.1,overcast clouds
514,Caiapônia,BR,-16.9567,-51.8103,83.48,55,5,3.29,clear sky
515,Tyukalinsk,RU,55.8732,72.1967,39.22,78,38,14.29,scattered clouds
516,Ocampo,MX,21.65,-101.5,77.68,8,6,18.01,clear sky
517,Oranjemund,NA,-28.55,16.4333,60.44,88,1,6.64,clear sky
518,Kulhudhuffushi,MV,6.6221,73.07,83.37,69,19,1.01,few clouds
519,Hulan Ergi,CN,47.2042,123.6333,25.72,38,0,11.77,clear sky
520,Jodiya,IN,22.6925,70.306,79.97,70,97,15.68,overcast clouds
521,Villa Carlos Paz,AR,-31.4241,-64.4978,81.39,35,1,5.01,clear sky
522,Evensk,RU,61.95,159.2333,10.63,84,90,8.7,overcast clouds
523,Oistins,BB,13.0667,-59.5333,82.49,61,20,8.05,few clouds
524,Amambai,BR,-23.1042,-55.2258,79.99,69,64,6.04,broken clouds
525,Port-Gentil,GA,-0.7193,8.7815,81.25,80,61,13.76,broken clouds
526,Samarai,PG,-10.6167,150.6667,80.02,80,95,13.13,overcast clouds
527,Wakkanai,JP,45.4094,141.6739,39.18,81,100,21.09,overcast clouds
528,Saint Anthony,US,45.0205,-93.218,43.05,87,100,20.71,light rain
529,Caluquembe,AO,-13.7833,14.6833,62.69,84,51,3.22,broken clouds
530,Alice Springs,AU,-23.7,133.8833,69.22,32,13,0.0,few clouds
531,Kyra,RU,49.5776,111.9753,22.23,53,99,3.0,light snow
532,Kalawit,PH,8.0667,122.5167,77.05,87,100,6.11,overcast clouds
533,Matagami,CA,49.7502,-77.6328,44.71,31,0,5.75,clear sky
534,Bonavista,CA,48.6499,-53.1147,33.33,96,99,17.38,overcast clouds
535,Lima,PE,-12.0432,-77.0282,71.85,68,0,12.66,clear sky
536,Talnakh,RU,69.4865,88.3972,8.26,77,54,7.81,broken clouds
537,Redmond,US,47.674,-122.1215,55.35,53,99,5.99,overcast clouds
538,Andra,RU,62.5147,65.8878,23.04,95,100,16.55,light snow
539,Guayaramerín,BO,-10.8368,-65.3614,82.38,80,80,3.13,broken clouds
540,Mpika,ZM,-11.8343,31.4529,61.84,95,100,1.86,light rain
541,Yenagoa,NG,4.9247,6.2642,80.82,78,68,7.83,broken clouds
542,Khorramshahr,IR,30.4397,48.1664,76.96,22,0,4.61,clear sky
543,Imeni Poliny Osipenko,RU,52.4201,136.4853,20.7,92,100,8.3,light snow
544,Cherrapunjee,IN,25.3,91.7,57.92,90,3,2.73,clear sky
545,Kajaani,FI,64.2273,27.7285,32.05,93,100,12.66,light snow
546,Pontiac,US,42.6389,-83.2911,59.32,61,75,4.61,broken clouds
547,Pedasí,PA,7.5333,-80.0333,90.07,70,79,11.3,broken clouds
548,Kātol,IN,21.2667,78.5833,86.81,26,0,7.47,clear sky
549,Virginia Beach,US,36.8529,-75.978,75.02,64,100,17.27,overcast clouds
550,Grand Gaube,MU,-20.0064,57.6608,78.39,88,100,1.01,overcast clouds
551,Inuvik,CA,68.3499,-133.7218,0.46,46,20,2.3,few clouds
552,Parabel',RU,58.6978,81.4825,37.4,95,35,9.73,scattered clouds
553,Roboré,BO,-18.3333,-59.75,91.49,58,40,6.91,scattered clouds
554,Cayhagan,PH,9.6697,122.4256,78.55,82,100,8.79,heavy intensity rain
555,São José da Coroa Grande,BR,-8.8978,-35.1478,80.1,77,100,7.76,overcast clouds
556,Kulu,TR,39.0951,33.0799,54.61,41,53,9.73,broken clouds
557,Davila,PH,18.4726,120.5763,76.41,85,99,16.11,overcast clouds
558,La Reforma,MX,18.1,-91.0167,105.91,21,0,8.55,clear sky
559,Santa Cruz del Sur,CU,20.7147,-77.9956,84.11,63,0,10.98,clear sky
560,Kuminskiy,RU,58.6667,66.5667,31.14,85,86,13.29,overcast clouds
561,Suntar,RU,62.1444,117.6319,-11.34,100,92,1.52,overcast clouds
562,Kenai,US,60.5544,-151.2583,38.14,75,0,17.27,light rain
563,Labuhan,ID,-6.8844,112.2051,76.84,88,100,7.87,overcast clouds
564,Victor Harbor,AU,-35.5667,138.6167,58.1,88,100,6.42,overcast clouds
565,Kununurra,AU,-15.7667,128.7333,75.18,88,75,4.61,broken clouds
566,Chennai,IN,13.0878,80.2785,84.18,83,20,3.44,few clouds
567,Muzhi,RU,65.3667,64.6667,16.05,93,100,18.92,snow
568,Kavieng,PG,-2.5744,150.7967,79.66,85,100,16.98,moderate rain
569,Kuroishi,JP,40.6389,140.5922,47.77,92,98,6.08,overcast clouds
570,Beloha,MG,-25.1667,45.05,74.07,80,95,0.92,overcast clouds
571,Ust'-Omchug,RU,61.15,149.6333,-16.13,100,83,3.4,broken clouds
572,Kalabo,ZM,-14.97,22.6814,72.77,70,99,4.36,overcast clouds
573,Eldoret,KE,0.5204,35.2699,64.0,51,100,8.97,overcast clouds
574,Sambava,MG,-14.2667,50.1667,77.38,91,100,8.16,light rain
575,La Macarena,CO,2.1837,-73.7849,83.73,69,71,2.68,broken clouds
576,Superior,US,46.7208,-92.1041,41.43,90,100,24.16,overcast clouds
577,Ishigaki,JP,24.3448,124.1572,66.33,72,20,8.05,few clouds
578,Saint-Joseph,RE,-21.3667,55.6167,77.38,87,50,8.7,scattered clouds
579,Tutóia,BR,-2.7619,-42.2744,79.32,86,50,5.93,light rain
580,Kandry,RU,54.5667,54.1167,19.72,94,14,5.99,few clouds
581,Soyo,AO,-6.1349,12.3689,77.83,89,47,9.15,scattered clouds
582,Galesong,ID,-5.3166,119.3661,73.42,82,24,2.75,few clouds
583,Rio Grande,BR,-32.035,-52.0986,75.31,54,0,9.22,clear sky
584,Waipawa,NZ,-41.4122,175.5153,62.56,88,98,14.29,overcast clouds
585,Akureyri,IS,65.6835,-18.0878,26.53,93,100,26.46,overcast clouds
586,La Palma,US,33.8464,-118.0467,86.61,63,0,9.22,clear sky
587,Jieshou,CN,33.2634,115.3611,55.87,88,0,5.3,clear sky
588,Fiumicino,IT,41.7675,12.2291,54.48,71,0,5.75,clear sky
589,Vao,NC,-22.6667,167.4833,74.77,85,100,7.83,moderate rain
590,Khanbari,NP,27.3747,87.2039,69.06,62,42,3.18,scattered clouds
591,Playas,EC,-2.6333,-80.3833,78.4,80,41,10.87,scattered clouds
592,Tigil',RU,57.8,158.6667,24.4,94,100,1.57,overcast clouds
593,Luga,RU,58.7372,29.8453,26.17,92,100,12.95,light snow
594,Marabu,MY,4.4148,114.0089,75.34,100,40,3.44,scattered clouds
595,Porto Real do Colégio,BR,-10.1858,-36.84,81.7,69,47,11.88,scattered clouds
596,Bajil,YE,15.0584,43.2851,87.85,38,0,0.87,clear sky
597,Hay River,CA,60.8156,-115.7999,28.38,69,20,8.05,few clouds
598,Japura,ID,-0.3167,102.35,72.48,99,51,2.01,broken clouds
599,Bandiagara,ML,14.3501,-3.6104,93.2,13,81,3.67,broken clouds
600,East Valencia,PH,10.668,122.71,79.05,82,100,15.64,overcast clouds
601,Olafsvik,IS,64.8945,-23.7142,28.26,67,88,32.61,overcast clouds
602,Vindeby,DK,55.0449,10.6131,40.89,78,100,11.3,overcast clouds
603,Faya,SA,18.3851,42.4509,68.52,12,0,8.08,clear sky
604,Finschhafen,PG,-6.6024,147.8681,79.77,81,100,2.91,overcast clouds
605,Gilleleje,DK,56.122,12.3106,39.97,70,88,1.01,overcast clouds
606,Carpen,RO,44.3333,23.25,50.61,50,0,8.99,clear sky
607,Tianpeng,CN,30.9866,103.9393,54.07,82,100,4.18,overcast clouds
608,Tura,IN,25.5198,90.2201,72.28,84,12,5.86,few clouds
609,Lakes Entrance,AU,-37.8811,147.981,54.16,82,99,5.97,light rain
610,Agadir,MA,30.4202,-9.5982,59.45,68,19,9.62,few clouds
611,Rovaniemi,FI,66.5,25.7167,31.41,93,100,17.27,light snow
612,Gao,ML,16.6362,1.637,91.13,5,9,10.51,clear sky
613,Dongsheng,CN,39.8161,109.9776,47.79,21,100,9.17,overcast clouds
614,Pak Phanang,TH,8.3511,100.202,76.68,89,100,2.15,overcast clouds
615,Uthal,PK,25.8072,66.6219,80.65,50,0,5.57,clear sky
616,Myitkyina,MM,25.3833,97.4,66.63,83,79,3.06,broken clouds
617,Kuusamo,FI,65.9667,29.1833,30.24,93,100,14.97,overcast clouds
618,Bonthe,SL,7.5264,-12.505,79.16,78,25,9.1,scattered clouds
619,Albion,US,42.2431,-84.753,60.03,46,0,6.91,clear sky
620,Marzuq,YE,14.4,46.4667,69.15,39,0,5.88,clear sky
621,Wanning,CN,18.8003,110.3967,68.85,90,69,6.6,broken clouds
622,Yashkul',RU,46.1711,45.3435,43.03,77,100,2.51,overcast clouds
623,Darhan,MN,49.4867,105.9228,36.55,42,100,5.77,overcast clouds
624,Carol Stream,US,41.9125,-88.1348,60.49,65,75,8.05,broken clouds
625,Kanniyākumāri,IN,8.0833,77.5667,81.82,73,14,3.65,few clouds
626,Rivière-du-Loup,CA,47.8304,-69.5342,39.47,41,71,3.44,broken clouds
627,Sinnamary,GF,5.3833,-52.95,78.84,85,77,13.47,light rain
628,Kamaishi,JP,39.2667,141.8833,43.83,90,100,8.32,overcast clouds
629,Wainwright,CA,52.839,-110.8572,34.72,92,100,20.47,light snow
630,Verkhoyansk,RU,67.5447,133.385,-20.88,100,97,0.85,overcast clouds
631,Abhā,SA,18.2164,42.5053,68.25,6,0,9.22,clear sky
632,Kuching,MY,1.55,110.3333,73.62,100,40,1.01,scattered clouds
633,Payo,ID,-3.7508,103.6372,71.64,97,99,2.3,overcast clouds
634,Vardø,NO,70.3705,31.1107,31.98,80,75,27.63,broken clouds
635,La Santisima Trinidad,BO,-14.8333,-64.9,89.58,62,75,4.61,broken clouds
636,Patea,NZ,-39.7583,174.4833,64.51,96,39,8.37,scattered clouds
637,Río Gallegos,AR,-51.6226,-69.2181,48.25,37,40,17.27,scattered clouds
638,Antalaha,MG,-14.9003,50.2788,75.49,93,100,5.41,overcast clouds
639,Arlit,NE,18.7369,7.3853,91.4,5,32,11.45,scattered clouds
640,Westerland,DE,54.9079,8.3033,39.94,87,100,3.44,overcast clouds
641,College,US,64.8569,-147.8028,23.29,66,75,1.01,broken clouds
642,Zinder,NE,13.8072,8.9881,89.33,7,44,8.59,scattered clouds
643,Ilo,PE,-17.6394,-71.3375,72.46,78,0,11.5,clear sky
644,Zliten,LY,32.4674,14.5687,61.07,86,54,7.96,broken clouds
645,Sioux Lookout,CA,50.1001,-91.917,37.47,65,100,8.05,overcast clouds
646,Saint-François,FR,46.4154,3.9054,49.44,87,100,6.91,overcast clouds
647,Zyryanka,RU,65.75,150.85,-21.1,100,99,1.3,overcast clouds
648,Piney Green,US,34.716,-77.3202,75.38,52,75,9.22,broken clouds
649,Teguise,ES,29.0605,-13.564,59.22,51,40,9.22,scattered clouds
650,Santa Branca,BR,-23.3967,-45.8839,73.08,78,40,11.5,scattered clouds
651,Goya,AR,-29.14,-59.2626,79.93,56,34,5.5,scattered clouds
652,Diego de Almagro,CL,-26.3667,-70.05,83.7,11,21,12.86,few clouds
653,Bafoulabé,ML,13.8065,-10.8321,97.48,13,58,7.29,broken clouds
654,Arandis,NA,-22.4167,14.9667,64.51,49,0,4.07,clear sky
655,Iquitos,PE,-3.7481,-73.2472,89.64,58,40,4.61,scattered clouds
656,Isangel,VU,-19.55,169.2667,79.45,83,100,7.25,overcast clouds
657,Mahajanga,MG,-15.7167,46.3167,77.02,94,20,1.14,few clouds
658,Aljezur,PT,37.3191,-8.8033,51.73,89,100,8.59,overcast clouds
659,Tarazona,ES,41.9,-1.7333,46.22,55,100,7.96,overcast clouds
660,Camocim,BR,-2.9022,-40.8411,81.3,85,48,5.14,scattered clouds
661,Øksfjord,NO,70.2396,22.3479,30.38,88,100,20.2,light snow
662,Maunabo,PR,18.0072,-65.8993,85.46,74,20,10.83,few clouds
663,Riohacha,CO,11.5444,-72.9072,84.31,74,75,10.36,broken clouds
664,Las Cruces,US,32.3123,-106.7783,86.38,15,0,16.11,clear sky
665,Wajir,KE,1.7471,40.0573,86.86,42,59,23.2,broken clouds
666,Upington,ZA,-28.4478,21.2561,55.78,58,0,3.44,clear sky
667,Wanlaweyn,SO,2.6185,44.8938,80.58,71,53,13.49,broken clouds
668,Khalkhāl,IR,37.6189,48.5258,50.85,39,16,3.13,few clouds
669,Oktyabr'skiy,RU,54.4815,53.471,21.31,94,13,5.55,few clouds
670,Celestún,MX,20.8667,-90.4,88.61,60,4,11.9,clear sky
671,Ugoofaaru,MV,5.6667,73.0,82.89,70,75,1.12,broken clouds
672,Mogadishu,SO,2.0371,45.3438,81.12,76,57,15.57,broken clouds
673,Son La,VN,21.3167,103.9,61.5,78,56,2.77,broken clouds
674,Klimovo,RU,52.3805,32.1923,35.62,94,100,12.68,overcast clouds
675,Porto de Moz,BR,-1.7483,-52.2383,82.47,76,100,2.91,very heavy rain
676,Fasa,IR,28.9383,53.6482,65.44,24,0,0.0,clear sky
677,Bonfim,BR,3.0833,-59.95,90.72,45,98,5.91,overcast clouds
678,Innisfail,AU,-17.5333,146.0333,73.29,84,60,5.06,broken clouds
679,Douglas,US,41.3,-96.167,58.06,76,100,8.05,overcast clouds
680,Launceston,AU,-41.45,147.1667,53.35,67,100,13.8,overcast clouds
681,Alta Floresta,BR,-9.8756,-56.0861,85.82,66,40,3.44,thunderstorm
682,Nicoya,CR,10.1483,-85.452,90.59,51,94,6.22,overcast clouds
683,Nanning,CN,22.8167,108.3167,63.05,62,6,1.72,clear sky
684,Meadow Lake,US,34.8014,-106.5436,79.86,11,0,28.16,clear sky
685,São João da Barra,BR,-21.6403,-41.0511,82.49,80,76,4.97,broken clouds
686,Koslan,RU,63.4564,48.8989,12.81,95,21,4.36,few clouds
687,Bud,US,39.447,-86.1758,55.89,94,100,7.34,overcast clouds
688,Mananjary,MG,-21.2167,48.3333,75.63,91,43,4.34,scattered clouds
689,Prince Rupert,CA,54.3161,-130.3201,44.29,70,0,5.75,clear sky
690,Kieta,PG,-6.2167,155.6333,78.71,87,100,3.85,light rain
691,Twentynine Palms,US,34.1356,-116.0542,88.29,15,0,4.0,clear sky
692,Svetlaya,RU,46.5389,138.3297,29.41,65,16,11.1,few clouds
693,Achutupo,PA,9.2,-77.9833,83.23,76,97,6.08,overcast clouds
694,Kholtoson,RU,50.2981,103.3097,32.14,75,100,3.33,overcast clouds
695,Nabire,ID,-3.3667,135.4833,74.91,87,90,4.61,overcast clouds
696,Khasan,RU,42.4308,130.6434,37.4,47,6,9.42,clear sky
697,Pandan,PH,14.0453,124.1694,78.39,88,100,14.76,overcast clouds
698,Manzhouli,CN,49.6,117.4333,18.84,36,96,6.6,overcast clouds
699,Motygino,RU,58.1831,94.7592,33.48,100,100,3.09,overcast clouds
700,Djibo,BF,14.1022,-1.6306,99.16,15,100,1.41,overcast clouds
701,Belém,BR,-1.4558,-48.5044,77.04,94,75,5.75,moderate rain
702,Gorontalo,ID,0.5412,123.0595,74.39,95,100,1.48,moderate rain
703,Camrose,CA,53.0168,-112.8353,43.93,43,100,25.1,overcast clouds
